web-scraper-order,web-scraper-start-url,referencias,referencias-href,paginacion,nombre,precio,descripcion,puntuacion,opiniones,imagen-src
"1681681521-2650","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Nevera SAMSUNG No Frost Congelador Superior 439 Litros Brutos RT44A6320B1CO Negro","https://www.ktronix.com/nevera-samsung-no-frost-congelador-superior-439-litros-brutos-rt44a6320b1co-negro/p/8806094710052","","Nevera SAMSUNG No Frost Congelador Superior 439 Litros Brutos RT44A6320B1CO Negro","$3.199.900
                                            Hoy","Bandeja Multiple, organiza articulos pequeños","null","null","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-8806094710052-001.jpg?context=bWFzdGVyfGltYWdlc3wxODM2fGltYWdlL2pwZWd8aDlkL2hkNi8xMzY1NzY1ODg4NDEyNi82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzg4MDYwOTQ3MTAwNTJfMDAxLmpwZ3xhMDY2OWFhYTdkZWM2ZjY3NjU3ZGFiOTg0N2ZkNzBkOWM0ODBmNTk3MzhmNjNkMjdmMTg2MDBmNjJmYjEzOTc0"
"1681681527-2651","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Nevecon WHIRLPOOL Tipo Europeo 592 Litros WRQ551SNJZ Gris","https://www.ktronix.com/nevecon-whirlpool-tipo-europeo-592-litros-wrq551snjz-gris/p/7501545636615","","Nevecon WHIRLPOOL Tipo Europeo 592 Litros  WRQ551SNJZ Gris","$6.199.900
                                            Hoy","Flexi Freeze: tus necesidades con 3 tipos de temperaturas","4.9","14 Opiniones","/medias/7501545636615-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wyNTk1fGltYWdlL2pwZWd8aW1hZ2VzL2gwMi9oY2MvMTAzNzAxNjY1MjE4ODYuanBnfDBhNTE3ZWRiMjNmNGFkMjg3NjZiNmE3NzQ2ZTYzZjdmZmNjNmZiNjI3Mjk0NmM2NDI1Nzg3ZGFmMTAyMGE1MjQ"
"1681681532-2652","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Mini Bar HACEB Frost Dos Puertas 93 Litros TIBET Inox","https://www.ktronix.com/mini-bar-haceb-frost-dos-puertas-93-litros-tibet-inox/p/7704353432015","","Mini Bar HACEB Frost Dos Puertas 93 Litros TIBET Inox","$902.900
                                            Hoy","Ultra silencioso, solo 40 decibeles de ruido","4.7","24 Opiniones","/medias/7704353432015-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxOTMzfGltYWdlL2pwZWd8aW1hZ2VzL2gzMC9oMTgvMTE1MDQ2NzQ4MzI0MTQuanBnfGMzNjFhZDNkNWQ3ZWYyOGUwNzJjNGQ1MjE3OWZhMDUwYmM3MTNhMjZkMjJiZDRlYWFiNzIzNjc0MTdlNzFkODI"
"1681681539-2653","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Nevera LG No Frost Congelador Superior 395 Litros VT40WGPX Gris","https://www.ktronix.com/nevera-lg-no-frost-congelador-superior-395-litros-vt40wgpx-gris/p/8806091502001","","Nevera LG No Frost Congelador Superior 395 Litros  VT40WGPX Gris","$3.299.900
                                            Hoy","Door Cooling (Refrigeración en las puertas)","4.9","15 Opiniones","/medias/8806091502001-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxMjMwfGltYWdlL2pwZWd8aW1hZ2VzL2hhYi9oZmQvMTE1MzQwMjU1MjMyMzAuanBnfDA0MWNhNWEzYmE2ZjgwMGZiNmFiOWQ5NDdlZTU5MDhmNmZlYTIyYTcyOWQ4YmM1ZDY4NjhhZjg0NThhOWU5OTE"
"1681681544-2654","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Nevera LG No Frost Congelador superior 553 Litros LT57BPSX Gris","https://www.ktronix.com/nevera-lg-no-frost-congelador-superior-553-litros-lt57bpsx-gris/p/8806091459008","","Nevera LG No Frost Congelador superior 553 Litros  LT57BPSX Gris","$3.893.900
                                            Hoy","Multi Air Flow (Multiples salidas de flujo de aire)","4.9","29 Opiniones","/medias/8806091459008-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wyMDkwfGltYWdlL2pwZWd8aW1hZ2VzL2hhYy9oMmQvMTA3NDMyNDU3MDExNTAuanBnfGU5ZjZhNjNhZTFiZTg4N2FmOTM3NjM3NWVjYzllNDE3ZTQ5YTlmMzA0NjVlYjk5ZTcwMDU0YzVlMWEwYWZlNjA"
"1681681549-2655","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Nevera LG No Frost Congelador Superior 395 Litros VT40SGPX Gris","https://www.ktronix.com/nevera-lg-no-frost-congelador-superior-395-litros-vt40sgpx-gris/p/8806091501998","","Nevera LG No Frost Congelador Superior 395 Litros  VT40SGPX Gris","$3.550.900
                                            Hoy","Door Cooling (Refrigeración en las puertas)","4.9","13 Opiniones","/medias/8806091501998-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxMzE3fGltYWdlL2pwZWd8aW1hZ2VzL2hlNi9oYWIvMTE1MzQwMTk0OTM5MTguanBnfDhjNTgxYzlkNTZhNmYzYWMwOWQ5ZGZhYjEwNTNkNjlmMTNiMzZjNWY4ODFhYmYzNWYzZDM4MTUzOWNiZjkwYWY"
"1681681554-2656","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Nevera MABE Frost Una Puerta 205 Litros RMU210NACG1 Grafito","https://www.ktronix.com/nevera-mabe-frost-una-puerta-205-litros-rmu210nacg1-grafito/p/7704712330327","","Nevera MABE Frost Una Puerta 205 Litros RMU210NACG1 Grafito","$1.329.900
                                            Hoy","Mayor potencia de enfriamiento","4.7","41 Opiniones","/medias/7704712330327-001-60Wx60H?context=bWFzdGVyfGltYWdlc3w5NDh8aW1hZ2UvanBlZ3xpbWFnZXMvaGI4L2gyMi8xMDc1ODMwMjAwNzMyNi5qcGd8ZWE5NGRiNTU1NmZjMWUyMzJlNWVhMGJiZTg0ZmVlZDZmOGRkNjhkODdhYjIxNWY5NzBmZjY1OTU4MWIwOTY0Mg"
"1681681559-2657","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Nevera SAMSUNG BESPOKE No Frost 323 Litros RZ32A744512/CO Blanco","https://www.ktronix.com/nevera-samsung-bespoke-no-frost-323-litros-rz32a744512-co-blanco/p/8806094453720","","Nevera SAMSUNG BESPOKE No Frost 323 Litros RZ32A744512/CO Blanco","$3.899.900
                                            Hoy","20 años de garantía en el Compresor Digital Inverter","5.0","1 Opinión","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-8806094453720-001.jpg?context=bWFzdGVyfGltYWdlc3wxNDkzfGltYWdlL2pwZWd8aGJjL2g4My8xMzU5MTY0NDYwMjM5OC82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzg4MDYwOTQ0NTM3MjBfMDAxLmpwZ3xlZmU4OGIxYzI2NmI5YTg1NGQ1NTFmZDM5M2RmZmRmYTkzZjE2MDE5OTEwYmM1YjQ3ZWVjZDU3MDU4NGM5Yjgx"
"1681681565-2658","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Nevecon LG Tipo Europeo 793 Litros GM78SGT Negro","https://www.ktronix.com/nevecon-lg-tipo-europeo-793-litros-gm78sgt-negro/p/8806091742803","","Nevecon LG Tipo Europeo 793 Litros  GM78SGT Negro","$9.249.900
                                            Hoy","Door Cooling (Frescura uniforme)","null","null","/medias/8806091742803-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxODEzfGltYWdlL2pwZWd8aDU1L2g4OS8xMzQ2MjM1MDE2ODA5NC84ODA2MDkxNzQyODAzXzAwMV82MFd4NjBIfDZjZGQ0ZmVhMGVhMWQ1ODQ5YjQ3MzA2ZDJjNWRlMDRkNTllOTE5NDkzODAxMDg2OGRlZTc4YmVhNzg0NTgwN2M"
"1681681569-2659","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Congelador Horizontal ELECTROLUX Dual 192 Litros EFCC20C Blanco","https://www.ktronix.com/congelador-horizontal-electrolux-dual-192-litros-efcc20c-blanco/p/7861106403958","","Congelador Horizontal ELECTROLUX Dual 192 Litros EFCC20C Blanco","$1.499.900
                                            Hoy","Capacidad interna de 200 litros","4.7","128 Opiniones","/medias/7861106403958-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wyMTIzfGltYWdlL2pwZWd8aW1hZ2VzL2g1ZS9oN2UvOTA4MzA2MDI1Njc5OC5qcGd8ZDU2N2M4YjU1YzIyZDcyODVjMjg0N2Y3NTkxZDk5YzFkNTU3OWY3YzU5MDQwMTJlZDhjYjJkYTcyMjYwNDRlYg"
"1681681576-2660","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Nevecón SAMSUNG Side by Side 758 Litros RS27T5561B1/CO Grafito","https://www.ktronix.com/nevecon-samsung-side-by-side-758-litros-rs27t5561b1-co-grafito/p/8806090145933","","Nevecón SAMSUNG Side by Side  758 Litros   RS27T5561B1/CO Grafito","$8.999.900
                                            Hoy","20 años de garantía en el Compresor Digital Inverter","4.8","11 Opiniones","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-8806090145933-001.jpg?context=bWFzdGVyfGltYWdlc3wyMDg1fGltYWdlL2pwZWd8aDYzL2hjMy8xMzQ5NjI4ODY3MzgyMi82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzg4MDYwOTAxNDU5MzNfMDAxLmpwZ3w2ZGI2MmM2OTQ0YThkZTdlMzAyNjE2Y2ZhMGQyNTllMmFmNmViMGVhYTJkMzhiZDc3N2ZlN2M4ZDFiY2ZjMDY1"
"1681681582-2661","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Nevera LG No Frost Congelador Inferior 461 Litros Brutos GB45SPP Gris","https://www.ktronix.com/nevera-lg-no-frost-congelador-inferior-461-litros-brutos-gb45spp-gris/p/8806091139177","","Nevera LG No Frost Congelador Inferior 461 Litros Brutos GB45SPP Gris","$4.535.900
                                            Hoy","Linear Cooling, comida fresca durante mas tiempo","4.6","23 Opiniones","/medias/8806091139177-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxMjcwfGltYWdlL2pwZWd8aW1hZ2VzL2g5Zi9oMzAvMTA4MTIyOTA3OTM1MDIuanBnfGZjOWExMWFkYzdiYzc4YmY1MTNlN2I4OGNmNWRhNGQ4NWEzOGJkNzI0MGZhMTM4ZjA4MDNiMzExZjdiMzgxYzA"
"1681681588-2662","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Nevecón ELECTROLUX FrenchDoor Inverter 421 Litros ERQU40E3HUS Gris","https://www.ktronix.com/nevecon-electrolux-frenchdoor-inverter-421-litros-erqu40e3hus-gris/p/7861106376474","","Nevecón ELECTROLUX FrenchDoor Inverter 421 Litros  ERQU40E3HUS Gris","$4.799.900
                                            Hoy","Compresor Inverter, mucho más eficiente y silencioso","4.9","31 Opiniones","/medias/7861106376474-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxNjc3fGltYWdlL2pwZWd8aW1hZ2VzL2g4OC9oNDgvMTA2NjQzNTczOTY1MTAuanBnfDZjZTBlMjZiZGMxY2FiNjMyNzZmODA4YzcxNGY2MDg3MzVmMWJmODg0NzRhOTNlM2M4YTkxZDZiMjY2MzBmZWY"
"1681681594-2663","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Nevera MABE No Frost Congelador Inferior 400 Litros RMB400IBBRX0 Inox","https://www.ktronix.com/nevera-mabe-no-frost-congelador-inferior-400-litros-rmb400ibbrx0-inox/p/757638368513","","Nevera MABE No Frost Congelador Inferior 400 Litros RMB400IBBRX0 Inox","$3.599.900
                                            Hoy","Ahorro de energia con Tecnologia Home Energy Saber","4.8","45 Opiniones","/medias/757638368513-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxNTM2fGltYWdlL2pwZWd8aW1hZ2VzL2hiMy9oNjUvMTE1MDQ2NDUyNzU2NzguanBnfDNkZDJiZDY1YjIzZDE1YWExMjg3YTZmYjlmZjRkZDVkNzA5NTM5ODkwZDhmNDhhNDdmMTQxZTBmMzJiYzRiM2E"
"1681681599-2664","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Nevera HACEB No Frost Congelador Superior Panel 428 Litros HIMALAYA Negro","https://www.ktronix.com/nevera-haceb-no-frost-congelador-superior-panel-428-litros-himalaya-negro/p/7704353430448","","Nevera HACEB No Frost Congelador Superior Panel 428 Litros HIMALAYA Negro","$2.627.900
                                            Hoy","Bandejas con control de humedad independiente","4.6","111 Opiniones","/medias/7704353430448-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxODAxfGltYWdlL2pwZWd8aW1hZ2VzL2gzZS9oMWEvMTA3ODAyOTg1NDMxMzQuanBnfDcwNmI5NjdkNzdjN2NkNTUwMzAzMTJlODUzM2JkYTg5NWIwMjY5MDgwMTQyNTc0Y2FiOTc0NTA5N2JkYTE2MTU"
"1681681605-2665","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Nevera HACEB No Frost Congelador Superior Panel Digital 428 Litros HIMALAYA Inox","https://www.ktronix.com/nevera-haceb-no-frost-congelador-superior-panel-digital-428-litros-himalaya-inox/p/7704353422917","","Nevera HACEB No Frost Congelador Superior Panel Digital 428 Litros HIMALAYA Inox","$2.680.300
                                            Hoy","Bandejas con control de humedad independiente","4.7","27 Opiniones","/medias/7704353422917-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxNTU2fGltYWdlL2pwZWd8aW1hZ2VzL2gwYi9oOTUvMTA3NTc1NjcyMTc2OTQuanBnfDUzN2Y5MTUwYzM2ZTAzYTg0NzZjZGE4YzcxNjQ4ZDAyMjU4ODE1ZDc2NzU1NGQxZWIxNDdkMjFkNDY3MjIxNDk"
"1681681610-2666","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Nevera HACEB Frost 213 Litros AUSTRIA R2 Gris","https://www.ktronix.com/nevera-haceb-frost-213-litros-austria-r2-gris/p/7704353422795","","Nevera HACEB Frost 213 Litros  AUSTRIA R2 Gris","$1.237.100
                                            Hoy","Bandeja de extraconservación 0°C","4.7","80 Opiniones","/medias/7704353422795-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxODgwfGltYWdlL2pwZWd8aW1hZ2VzL2gwNC9oNTgvMTA2MTExODU3NDU5NTAuanBnfDZhNmVjYmU2ZWE2NmIxNDg5NTIxMzFiNjk0Mzg1ZWNhMTA0MzI4YzQ0OTQ4Y2Q2MDNiY2M1ZjM4M2QwZGJjMTc"
"1681681616-2667","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Nevecón SAMSUNG Tipo Europeo 627 Litros Brutos RF22A4220S9/CO Gris","https://www.ktronix.com/nevecon-samsung-tipo-europeo-627-litros-brutos-rf22a4220s9-co-gris/p/8806092678415","","Nevecón SAMSUNG Tipo Europeo 627 Litros Brutos RF22A4220S9/CO Gris","$5.699.900
                                            Hoy","20 años de garantía en el Compresor Digital Inverter","4.8","6 Opiniones","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-8806092678415-001.jpg?context=bWFzdGVyfGltYWdlc3wxNDU4fGltYWdlL2pwZWd8aDllL2hmYy8xMzcwOTI0Mjk1Nzg1NC82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzg4MDYwOTI2Nzg0MTVfMDAxLmpwZ3wzZmFiYWZkZjVlNDQwOWI0ODI3OTY0Y2RmODRiZDY3ZjI1OGUyOTIwNDFhYjJkZGEzMTNmMDY0OTM1NWM3OTQ3"
"1681681621-2668","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Minibar KALLEY Frost Una Puerta 93 Litros K-MB93G Gris","https://www.ktronix.com/minibar-kalley-frost-una-puerta-93-litros-k-mb93g-gris/p/7705946916370","","Minibar KALLEY Frost Una Puerta 93 Litros K-MB93G Gris","$759.900
                                            Hoy","Capacidad de 93 lts, ideal para todos los espacios.","4.8","37 Opiniones","/medias/7705946916370-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxNTAxfGltYWdlL2pwZWd8aW1hZ2VzL2g4Yy9oZTgvMTE1Njk2OTEwNjYzOTguanBnfGI3MmNlZGZlZTNkYjE1MWU3M2M5NDNhYWVjMDNiZTY3MzY1YzNkZjkwNzYyOWIyZjllMDViZjJjODc1ZjIwODQ"
"1681681628-2669","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Nevecon ELECTROLUX Side By Side 528 Litros ERSO52B3HUS Gris","https://www.ktronix.com/nevecon-electrolux-side-by-side-528-litros-erso52b3hus-gris/p/7861106364051","","Nevecon ELECTROLUX Side By Side 528 Litros  ERSO52B3HUS Gris","$3.999.900
                                            Hoy","Tipo de nevecón Side By Side, elegancia y gran espacio","4.9","113 Opiniones","/medias/7861106364051-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxNjUwfGltYWdlL2pwZWd8aW1hZ2VzL2g4My9oNmEvOTg4NjE2ODIxOTY3OC5qcGd8ZTBmMTE3ZjUzYmZlYmNkN2FhZmNhNzYwZjhhMGZkY2NiZWE1MDkwNWQ0NjBiYmEyNmU1NWM5MDhiMjY4NTE0Mw"
"1681681632-2670","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Nevera MABE Frost Una Puerta 229 Litros RMU235NACG1 Grafito","https://www.ktronix.com/nevera-mabe-frost-una-puerta-229-litros-rmu235nacg1-grafito/p/7704712134451","","Nevera MABE Frost Una Puerta 229 Litros RMU235NACG1 Grafito","$1.359.900
                                            Hoy","Mayor potencia de enfriamiento","4.5","57 Opiniones","/medias/7704712134451-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxMTU3fGltYWdlL2pwZWd8aW1hZ2VzL2g0Zi9oOWYvMTA3NTgyOTA4MDA2NzAuanBnfDNiZjI0YjZiNmU2NTdkMzc1NGE5OTM4OTgxNjE4ZWVkZDA3ZjdlNDg5MmM5ZTQwOTY2YmM3Y2Y4OTA3MDI2MzQ"
"1681681641-2671","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Nevera HACEB No Frost Congelador Superior 391 Litros Manija Externa ANTARTICA Titanio","https://www.ktronix.com/nevera-haceb-no-frost-congelador-superior-391-litros-manija-externa-antartica-titanio/p/7704353422870","","Nevera HACEB No Frost Congelador Superior 391 Litros Manija Externa ANTARTICA Titanio","$1.956.900
                                            Hoy","Control electrónico con 5 niveles de temperatura","4.8","95 Opiniones","/medias/7704353422870-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxNzk2fGltYWdlL2pwZWd8aW1hZ2VzL2hmYi9oNWQvMTEwNzk3ODY5MjIwMTQuanBnfDk2MmNjM2NiYTQ1MDUzY2U4ZjdiZWIxZmNhMGZlMTE4MWEzZDNjNTBiZjQ0N2M0NzgwYzgxZDM1ZWY2NzExODg"
"1681681647-2672","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Nevecón ELECTROLUX Side by Side 531 Litros Brutos ERSA53V3HVG Gris","https://www.ktronix.com/nevecon-electrolux-side-by-side-531-litros-brutos-ersa53v3hvg-gris/p/7909569417249","","Nevecón ELECTROLUX Side by Side 531 Litros Brutos ERSA53V3HVG Gris","$4.099.900
                                            Hoy","Inteligencia artificial. Aumenta la vida de los alimentos.","null","null","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-7909569417249-001.jpg?context=bWFzdGVyfGltYWdlc3wyMDEyfGltYWdlL2pwZWd8aDI4L2hlNy8xMzY1MDQzNzYzNjEyNi82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzc5MDk1Njk0MTcyNDlfMDAxLmpwZ3xhNzkzODFlM2U4ODlkNTAxMWZlN2NkYWE2NWVlNDA4YzNkMzM5YmEzMGNlNTllOGZkZjNkMDMyODU2NjdhYWZk"
"1681681653-2673","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Nevecón SAMSUNG Tipo Europeo 788 Litros RF28T5021B1 Grafito","https://www.ktronix.com/nevecon-samsung-tipo-europeo-788-litros-rf28t5021b1-grafito/p/8806090552991","","Nevecón SAMSUNG Tipo Europeo 788 Litros  RF28T5021B1 Grafito","$6.299.900
                                            Hoy","20 años de garantía en el Compresor Digital Inverter","4.8","37 Opiniones","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-8806090552991-001.jpg?context=bWFzdGVyfGltYWdlc3wxNTc5fGltYWdlL2pwZWd8aGIzL2hmMy8xMzQ5NjMzMDA5MjU3NC82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzg4MDYwOTA1NTI5OTFfMDAxLmpwZ3xmM2Y2ZTg2YTQwMTM0YzFhOWZiMGNmOWFkYjg2YTZkZDk2ZGUwNWFjMzFkZTkzNTM4MmNlODYzNjFhMjdkNGJi"
"1681681659-2674","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Vitrina KALLEY Frost Una puerta 309 Litros K-SC309L Blanco","https://www.ktronix.com/vitrina-kalley-frost-una-puerta-309-litros-k-sc309l-blanco/p/7705946237147","","Vitrina KALLEY Frost Una puerta 309 Litros K-SC309L Blanco","$2.529.900
                                            Hoy","Control de Temperatura interno para cada necesidad.","4.8","16 Opiniones","/medias/7705946237147-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxODQ3fGltYWdlL2pwZWd8aW1hZ2VzL2g5ZC9oZjUvMTE3NDA2MDU3NDMxMzQuanBnfDJlNDU2ZmY3YTY1MzQ4ODY4ZGNiMmQyMjAzOTYwY2NiMDNlNTkwYzFhZmE4YzNmMmQ1ZTRiOWIwOTE3MWJkOTM"
"1681681665-2675","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Nevera LG No Frost Congelador Inferior 340 Litros Brutos GB37SPP Gris","https://www.ktronix.com/nevera-lg-no-frost-congelador-inferior-340-litros-brutos-gb37spp-gris/p/8806091138750","","Nevera LG No Frost Congelador Inferior 340  Litros Brutos GB37SPP Gris","$3.818.900
                                            Hoy","Moist Balance Crisper (Humeda ideal)","5.0","66 Opiniones","/medias/8806091138750-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxMTQ4fGltYWdlL2pwZWd8aW1hZ2VzL2hkYS9oZjIvMTA4MTIyMzk4NzIwMzAuanBnfGE2MGFmODk2MjFmNDZmNTYwZTI1YTcyODM3NjNlMmQ5ZmUzZDVkOWVhNDY5ZjQyYjEyZGU4Y2IzMjNhOWYxZDc"
"1681681670-2676","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Minibar CHALLENGER Frost Una Puerta 50.5 Litros CR086 Gris","https://www.ktronix.com/minibar-challenger-frost-una-puerta-505-litros-cr086-gris/p/7705191002538","","Minibar CHALLENGER Frost Una Puerta 50.5 Litros  CR086 Gris","$599.900
                                            Hoy","Amplio espacio interior para mejor organización","4.9","81 Opiniones","/medias/7705191002538-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxMjYyfGltYWdlL2pwZWd8aW1hZ2VzL2hiOC9oYjAvMTA3NjI2Njk1MjI5NzQuanBnfDVlYjQ5YmZlYWVjOWUxZTA3NjQ5MTY5YTllMzQ5ZjY5NTJmMWVmZGQ1ZTBlMmVjZjkxMjA0NzU5MzdmMDNmNzI"
"1681681676-2677","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Nevecón LG Side by Side 637 Litros GS66SPV Negro","https://www.ktronix.com/nevecon-lg-side-by-side-637-litros-gs66spv-negro/p/8806091435002","","Nevecón LG Side by Side 637 Litros GS66SPV Negro","$6.847.900
                                            Hoy","Door Cooling (Refrigeracion en las puertas)","4.8","8 Opiniones","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-8806091435002-001.jpg?context=bWFzdGVyfGltYWdlc3wyMjU2fGltYWdlL2pwZWd8aGQ1L2gzYy8xMzU1NzgzNDQxNjE1OC82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzg4MDYwOTE0MzUwMDJfMDAxLmpwZ3xhOGNmNzY0YzEwMjQwNzBmYjVjMDM5NTQzOTlkMTIxODdiODY5ZDg5NTU0MGJmOWEwMDM4YzZiNTQ0YTI3OWRh"
"1681681683-2678","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Minibar CHALLENGER Frost Una Puerta 121 Litros CR152 Gris","https://www.ktronix.com/minibar-challenger-frost-una-puerta-121-litros-cr152-gris/p/7705191002316","","Minibar CHALLENGER Frost Una Puerta 121 Litros  CR152 Gris","$772.900
                                            Hoy","Entrepaños en vidrio templado","4.7","219 Opiniones","/medias/7705191002316-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxNTA5fGltYWdlL2pwZWd8aW1hZ2VzL2gyMy9oMDcvMTA3NjI2NzMwNjE5MTguanBnfDI1ZTYwMmIxYTRjZDA2NThkNzdmZWI0ZDA3ZWQ1M2EyNTI1YWQ4N2Q2ZTA0NmU2YmZmNGE5ZGNlYTRkYmRlYWM"
